ts_code,event_type,report_period,announcement_date,event_trading_date,earnings_surprise,guidance_yoy_midpoint,analyst_consensus_yoy_proxy,consensus_source,positive_revision_dummy,CAR20,CAR60,size,beta,book_to_market,turnover20
000009.SZ,guidance_initial,2020-12-31,2021-01-22,2021-01-25,72.435,137.435,65.0,cross_sectional_90d_median,0,0.2891401060579155,0.4297166087855069,2305817.2847,1.1633672903169954,0.4370820402989641,
000014.SZ,guidance_initial,2020-12-31,2021-01-23,2021-01-25,-149.29500000000002,-83.87,65.425,cross_sectional_90d_median,0,0.03934985672791551,0.14191574486257919,322647.6166,0.964161895007474,0.45660015524405273,
000049.SZ,guidance_initial,2020-12-31,2021-01-22,2021-01-25,-33.575,31.424999999999997,65.0,cross_sectional_90d_median,0,-0.10439235517032426,0.0102692028835042,1050063.1978,1.1502905051356491,0.6344775077723495,
000159.SZ,guidance_initial,2020-12-31,2021-01-22,2021-01-25,98.02000000000001,163.02,65.0,cross_sectional_90d_median,0,-0.031199689921796628,0.16715897658747314,303793.5476,0.8875036946497608,0.676544212164265,
000027.SZ,guidance_initial,2020-12-31,2021-01-25,2021-01-26,67.185,132.185,65.0,cross_sectional_90d_median,0,0.02474602249184319,0.569661864496164,3192208.6336,0.7386194086644141,1.0256410256410258,
000400.SZ,guidance_initial,2020-12-31,2021-01-26,2021-01-27,-9.644999999999996,55.78,65.425,cross_sectional_90d_median,0,0.1301749074019641,0.08309780486274601,2652492.3364,1.0480419758585668,0.4626844954425577,
000410.SZ,guidance_initial,2020-12-31,2021-01-26,2021-01-27,10.149999999999991,75.57499999999999,65.425,cross_sectional_90d_median,0,0.20564742468381175,0.2371567381983151,1780177.062,-0.07463527061018889,0.331928170743851,
000513.SZ,guidance_initial,2020-12-31,2021-01-26,2021-01-27,-32.925,32.5,65.425,cross_sectional_90d_median,0,-0.0012316598341792825,0.26823290662903904,3046409.5037,1.1770022508609523,0.4558924093913837,
000531.SZ,guidance_initial,2020-12-31,2021-01-26,2021-01-27,22.075000000000003,87.5,65.425,cross_sectional_90d_median,0,-0.008228008092229136,0.017537454031135533,695656.0898,1.1623731051788404,0.9697439875872771,
000042.SZ,guidance_initial,2020-12-31,2021-01-27,2021-01-28,-133.52499999999998,-68.1,65.425,cross_sectional_90d_median,0,0.010448839765013311,0.02977623892284574,592364.5448,0.4282158220382783,0.5564830272676684,
000068.SZ,guidance_initial,2020-12-31,2021-01-27,2021-01-28,-2998.76,-2933.335,65.425,cross_sectional_90d_median,0,0.04149442333817698,0.06154015284195055,333208.2546,0.8915272070481688,0.18112660749864154,
000404.SZ,guidance_initial,2020-12-31,2021-01-27,2021-01-28,226.39499999999998,291.82,65.425,cross_sectional_90d_median,0,0.019134098055323172,0.000501377414158127,496245.133,0.42067983625319494,0.856898029134533,
000503.SZ,guidance_initial,2020-12-31,2021-01-27,2021-01-28,-1599.9211,-1534.4961,65.425,cross_sectional_90d_median,0,0.03938836836977697,0.17576408522224213,757941.4133,0.557951854250904,0.16579073892932342,
000520.SZ,guidance_initial,2020-12-31,2021-01-27,2021-01-28,-131.20499999999998,-65.78,65.425,cross_sectional_90d_median,0,0.016981065768992165,0.10733263372540414,426087.1346,0.3802435191359781,0.09452421237700037,
000025.SZ,guidance_initial,2020-12-31,2021-01-28,2021-01-29,-127.555,-71.775,55.78,cross_sectional_90d_median,0,-0.006059974877785486,-0.011697205137173832,702194.0033,0.5160740009291042,0.2573870071038814,
000516.SZ,guidance_initial,2020-12-31,2021-01-28,2021-01-29,57.96000000000001,113.74000000000001,55.78,cross_sectional_90d_median,0,-0.042582536627911394,0.4547155187756916,1052281.4739,0.46861552513078947,0.31717838112154273,
000532.SZ,guidance_initial,2020-12-31,2021-01-28,2021-01-29,67.99499999999999,123.77499999999999,55.78,cross_sectional_90d_median,0,0.03141321585223772,0.11701237954148139,475697.5092,0.9624411335861526,0.34223134839151265,
000533.SZ,guidance_initial,2020-12-31,2021-01-28,2021-01-29,1008.72,1064.5,55.78,cross_sectional_90d_median,0,0.06081356291965673,0.1539656997888105,1083890.304,0.6014940108343514,0.0893854748603352,
000007.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-446.03749999999997,-414.075,31.9625,cross_sectional_90d_median,0,0.37736648855876687,0.40971866428128645,474287.3722,-0.579226273724699,0.03851516341983839,
000008.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-321.88824999999997,-289.92575,31.9625,cross_sectional_90d_median,0,-0.00612930034733811,-0.040500317898278654,733421.9744,0.2790207647072054,0.3996642820031174,
000010.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-59.022499999999994,-27.06,31.9625,cross_sectional_90d_median,0,-0.008782110052507116,0.17614446037814177,469058.1351,0.6786814436405979,0.06960298457597862,
000016.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,94.41749999999999,126.38,31.9625,cross_sectional_90d_median,0,-0.03184442816179738,0.04992429442001217,792214.0392,1.0406013152463252,0.1597597213790459,
000017.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,189.7867,221.7492,31.9625,cross_sectional_90d_median,0,0.10650724449004595,0.22881854950110905,474848.4188,0.4427203783249722,0.07882208279471577,
000021.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,84.365,149.79,65.425,cross_sectional_90d_median,0,0.0970376590930731,-0.1318080745826748,4521724.8503,1.0264356763714424,0.2816346072605402,
000031.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-151.48420000000002,-119.52170000000001,31.9625,cross_sectional_90d_median,0,0.060955340361221785,-0.026636157678577035,1243030.8683,0.46862108873204117,0.8151952392598028,
000039.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,215.0375,247.0,31.9625,cross_sectional_90d_median,0,-0.0009966372630010913,0.17327410356727896,6524949.6659,1.4808099435878344,0.7100255609201931,
000056.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-626.0232,-594.0607,31.9625,cross_sectional_90d_median,0,0.1135863931330507,0.4036515571695615,221132.7771,0.34822607359179886,,
000058.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,-139.935,-74.51,65.425,cross_sectional_90d_median,0,0.0767622088861109,0.11512966170824321,993578.9423,0.9242067647419165,0.20264245764772634,
000059.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,-135.20999999999998,-69.785,65.425,cross_sectional_90d_median,0,0.14324297482221018,0.27831921766130496,844505.6595,0.5895905035307303,1.1936022917164002,
000066.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-48.9975,-17.035,31.9625,cross_sectional_90d_median,0,0.004599882150739639,-0.3277085318082202,5032246.5773,1.1522009723651014,0.2204342554833021,
000070.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-128.8675,-96.905,31.9625,cross_sectional_90d_median,0,0.02039706999850606,0.031034493635616542,1870016.0665,1.1340833055928519,0.08062825536581039,
000078.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-266.83885,-234.87635,31.9625,cross_sectional_90d_median,0,-0.03721137901025924,0.016989334423272946,1028769.1935,0.630802824432618,0.17713536684734474,
000089.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-127.2175,-95.255,31.9625,cross_sectional_90d_median,0,0.0594881116468175,0.11560331615325298,1402726.3442,0.7123858279278413,0.8250144377526607,
000151.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-2874.4498,-2842.4873,31.9625,cross_sectional_90d_median,0,0.05316724420388114,0.058580757508841355,418631.1992,0.40444795060850086,0.11569253551760841,
000156.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,-55.285,10.14,65.425,cross_sectional_90d_median,0,0.09368600118867225,-0.005128245276153355,1421199.183,0.4074516702332041,1.0602205258693809,
000158.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,-56.625,8.8,65.425,cross_sectional_90d_median,0,0.08454323804241455,0.1710226495096658,2850333.6135,0.6353814290355979,0.18962019075791192,
000409.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,142.59029999999998,174.5528,31.9625,cross_sectional_90d_median,0,0.19579784173189158,0.23699544911635945,757725.0646,0.32003172648610995,0.2118958320089844,
000415.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-494.42385,-462.46135000000004,31.9625,cross_sectional_90d_median,0,-0.01736536995106582,-0.010663853665728792,2838695.2684,0.3677020368454137,1.0165700925078784,
000421.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,80.3825,112.345,31.9625,cross_sectional_90d_median,0,0.07797753386171333,0.035936417239732676,349244.7663,0.5544057443339793,0.7848061528802386,
000422.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-65.0475,-33.085,31.9625,cross_sectional_90d_median,0,0.17352187301067468,0.5354657739282251,1731434.8615,0.14711755069981147,0.34051826880512137,
000423.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,77.41205,109.37455,31.9625,cross_sectional_90d_median,0,0.13024043564954663,0.11342901426721327,3582443.0719,0.8897743529601779,0.2885253469517297,
000426.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,-331.735,-266.31,65.425,cross_sectional_90d_median,0,0.059548935830636404,0.08536240969695502,7945969.932,1.3813517977552745,0.11525783176966875,
000428.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-1162.2225,-1130.26,31.9625,cross_sectional_90d_median,0,0.16004131270276448,0.24357154670807052,404513.622,0.24889593311692634,0.3445543189883885,
000429.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,-112.195,-46.769999999999996,65.425,cross_sectional_90d_median,0,0.17110026732900901,0.2615653288565495,2686685.8719,0.17098806423494362,0.41375315486780584,
000501.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-87.0675,-55.105000000000004,31.9625,cross_sectional_90d_median,0,0.13331991470219812,0.1465422558542138,661333.7487,0.901137271764426,1.6490765171503956,
000506.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,-2547.1836000000003,-2481.7586,65.425,cross_sectional_90d_median,0,0.06068192116977195,0.05749325856914306,1614632.8686,0.49047830841461004,0.055064866412634084,
000509.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,74.60140000000001,106.5639,31.9625,cross_sectional_90d_median,0,0.11468958735875806,0.2126067198277112,400276.7634,0.7031211823227272,0.030833459236625217,
000510.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,0.2675000000000054,32.230000000000004,31.9625,cross_sectional_90d_median,0,0.15051559105680648,0.28379996914604916,982543.5373,0.48740715145045876,0.12562656248037085,
000514.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,-117.44,-52.015,65.425,cross_sectional_90d_median,0,0.04534350963646255,0.05428741325220884,405010.0632,0.42304792647329,0.9363295880149812,
000521.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-291.4175,-259.45500000000004,31.9625,cross_sectional_90d_median,0,0.012416531724835304,0.13128336160148213,589116.365,0.497959065537248,1.0326311441553078,
000524.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-224.5525,-192.59,31.9625,cross_sectional_90d_median,0,0.20257290759461127,0.19794938917625154,723825.2848,0.3154308861506461,0.3159757330637007,
000525.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,83.47749999999999,115.44,31.9625,cross_sectional_90d_median,0,0.1413425608699908,-0.14574287263091643,766257.2221,0.48115319940153645,0.34372529474444025,
000526.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,207.01749999999998,238.98,31.9625,cross_sectional_90d_median,0,0.05502873134622671,-0.20813565663031225,393367.6599,0.8770563663817861,0.25351755609075927,
000539.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,-8.46499999999999,56.96000000000001,65.425,cross_sectional_90d_median,0,0.08107423110426222,0.1253694427916499,2929658.4642,0.25961676316353155,0.8002560819462228,
000523.SZ,guidance_initial,2020-12-31,2021-02-01,2021-02-02,-5013.035,-5005.5,7.535,cross_sectional_90d_median,0,0.18496751784609494,0.1795057945551378,592856.3129,0.32558784216465103,0.3236664940445365,
000063.SZ,guidance_initial,2021-03-31,2021-03-17,2021-03-18,169.235,169.235,0.0,fallback_zero,0,-0.05578888655861606,0.06773899009696081,16933713.5,0.7744222177349678,0.44541445815331165,
000533.SZ,guidance_upward_revision,2020-12-31,2021-03-24,2021-03-25,1748.0,2812.5,1064.5,prior_guidance_same_period,1,0.002818892325604682,-0.08568444611071648,1083890.304,0.1928935749016205,0.0893854748603352,
000157.SZ,guidance_initial,2021-03-31,2021-03-31,2021-04-01,133.89999999999998,133.89999999999998,0.0,fallback_zero,0,-0.08662866212195688,-0.3442420039409691,7091798.8935,1.771510460597626,0.8117542008279893,
000338.SZ,guidance_initial,2021-03-31,2021-03-31,2021-04-01,50.0,50.0,0.0,fallback_zero,0,-0.07086878061644367,-0.09800927236136787,23871968.043,1.1388004939777558,0.3903505347802327,
000026.SZ,guidance_initial,2021-03-31,2021-04-01,2021-04-02,890.9701000000001,1024.8701,133.89999999999998,cross_sectional_90d_median,0,0.03727764945996961,-0.17275027350234287,719419.5844,0.5598088566899667,0.46377887023467207,
000009.SZ,guidance_initial,2021-03-31,2021-04-02,2021-04-06,196.3075,347.875,151.5675,cross_sectional_90d_median,0,0.1660477523327865,0.7039202946112227,2305817.2847,0.7541622665784782,0.4370820402989641,
000422.SZ,guidance_initial,2021-03-31,2021-04-02,2021-04-06,64.74745000000001,216.31495,151.5675,cross_sectional_90d_median,0,0.1568512006661646,0.7771988042062804,1731434.8615,0.10992810396926027,0.34051826880512137,
000050.SZ,guidance_initial,2021-03-31,2021-04-07,2021-04-08,-118.54997500000002,74.225,192.774975,cross_sectional_90d_median,0,-0.038838662607414545,-0.05076329069195518,2037472.811,0.6267208411837101,1.337255950788981,
000060.SZ,guidance_initial,2021-03-31,2021-04-08,2021-04-09,-93.77000000000001,75.465,169.235,cross_sectional_90d_median,0,0.07728100006124423,-0.026692592516608618,2908967.96,0.7746798480085658,0.6521455588887439,
000420.SZ,guidance_initial,2021-03-31,2021-04-08,2021-04-09,-62.515000000000015,106.72,169.235,cross_sectional_90d_median,0,0.2146586845716379,0.2520500521696191,1231893.0398,0.051597584314400056,0.35905353488205094,
000021.SZ,guidance_initial,2021-03-31,2021-04-10,2021-04-12,-18.534999999999997,125.0,143.535,cross_sectional_90d_median,0,-0.13294671617146978,-0.05783495720236135,4521724.8503,0.5054002565640265,0.2816346072605402,
000045.SZ,guidance_initial,2021-03-31,2021-04-10,2021-04-12,685.815,829.35,143.535,cross_sectional_90d_median,0,0.018178559867133848,0.20294684929885598,615930.5684,0.15529098069990713,0.4837695321948624,
000049.SZ,guidance_initial,2021-03-31,2021-04-09,2021-04-12,43.285000000000025,177.185,133.89999999999998,cross_sectional_90d_median,0,-0.36196656313490283,-0.29082065322541245,1050063.1978,0.9159159504314377,0.6344775077723495,
000089.SZ,guidance_initial,2021-03-31,2021-04-09,2021-04-12,9.63500000000002,143.535,133.89999999999998,cross_sectional_90d_median,0,-0.06534675272242803,-0.11672888719391811,1402726.3442,0.21115817918924681,0.8250144377526607,
000501.SZ,guidance_initial,2021-03-31,2021-04-10,2021-04-12,72.1,215.635,143.535,cross_sectional_90d_median,0,-0.08374360991319514,-0.09681888820055014,661333.7487,0.21717953260465322,1.6490765171503956,
000066.SZ,guidance_initial,2021-03-31,2021-04-12,2021-04-13,-113.17729999999999,43.2077,156.385,cross_sectional_90d_median,0,-0.03673154374013597,0.15118453328363565,5032246.5773,0.8884364715460968,0.2204342554833021,
000402.SZ,guidance_initial,2021-03-31,2021-04-12,2021-04-13,78.61500000000001,235.0,156.385,cross_sectional_90d_median,0,-0.03496687264853347,-0.050067632794768974,848856.0936,0.062052624309131596,2.7739251040221915,
000507.SZ,guidance_initial,2021-03-31,2021-04-12,2021-04-13,393.615,550.0,156.385,cross_sectional_90d_median,0,0.050150059647192324,0.04648832005298855,489298.9641,0.21680564333435962,1.1186933661483387,
000006.SZ,guidance_initial,2021-03-31,2021-04-13,2021-04-14,-59.235000000000014,110.0,169.235,cross_sectional_90d_median,0,-0.00019214760181531822,-0.12709656242959633,1268995.3432,0.2180680389317006,0.4224935569732562,
000037.SZ,guidance_initial,2021-03-31,2021-04-13,2021-04-14,-161.93970000000002,7.2953,169.235,cross_sectional_90d_median,0,-0.10415155283498558,-0.05910293222545018,606379.1716,0.09385757649932143,0.2766481312418735,
000100.SZ,guidance_initial,2021-03-31,2021-04-13,2021-04-14,325.765,495.0,169.235,cross_sectional_90d_median,0,-0.06434118995556962,-0.1256917799394102,9006773.4396,1.3450217481626687,0.682081713389264,
000408.SZ,guidance_initial,2021-03-31,2021-04-13,2021-04-14,19.889999999999986,189.125,169.235,cross_sectional_90d_median,0,0.2772016785456027,0.8970135185272281,13808565.2015,0.4276537884032267,0.11763321962122104,
000510.SZ,guidance_initial,2021-03-31,2021-04-13,2021-04-14,-44.275000000000006,124.96000000000001,169.235,cross_sectional_90d_median,0,0.11141110967322526,0.0806840537689355,982543.5373,0.2083772919878083,0.12562656248037085,
000526.SZ,guidance_initial,2021-03-31,2021-04-13,2021-04-14,-34.93360000000001,134.3014,169.235,cross_sectional_90d_median,0,-0.13667042544797614,-0.2605026006100437,393367.6599,0.5161103254333007,0.25351755609075927,
000536.SZ,guidance_initial,2021-03-31,2021-04-13,2021-04-14,-62.44000000000001,106.795,169.235,cross_sectional_90d_median,0,-0.11334059547963334,-0.14623955666129929,1175563.9413,0.05616652939663876,0.04865043688092319,
000014.SZ,guidance_initial,2021-03-31,2021-04-14,2021-04-15,-361.2342,-222.316,138.9182,cross_sectional_90d_median,0,-0.04945192946343373,-0.05325138229722344,322647.6166,0.17127477764452678,0.45660015524405273,
000025.SZ,guidance_initial,2021-03-31,2021-04-14,2021-04-15,178.54680000000002,317.46500000000003,138.9182,cross_sectional_90d_median,0,-0.06943793551725633,-0.04783725706578664,702194.0033,0.31071558691884626,0.2573870071038814,
000029.SZ,guidance_initial,2021-03-31,2021-04-14,2021-04-15,46.02679999999998,184.945,138.9182,cross_sectional_90d_median,0,-0.04907108856253388,-0.0036448208012338293,2039506.56,0.0912101489653123,0.17711654268508678,
000036.SZ,guidance_initial,2021-03-31,2021-04-14,2021-04-15,-203.50820000000002,-64.59,138.9182,cross_sectional_90d_median,0,-0.06480157620730502,0.2050487923173006,706120.8187,0.2528084307893746,0.7197869430648528,
000042.SZ,guidance_initial,2021-03-31,2021-04-14,2021-04-15,-209.40320000000003,-70.485,138.9182,cross_sectional_90d_median,0,-0.04409846506718966,-0.0751721895822864,592364.5448,0.17410266145788242,0.5564830272676684,
000059.SZ,guidance_initial,2021-03-31,2021-04-14,2021-04-15,20.231799999999993,159.15,138.9182,cross_sectional_90d_median,0,0.1726701589766191,0.2476270717210417,844505.6595,0.526505418379494,1.1936022917164002,
000401.SZ,guidance_initial,2021-03-31,2021-04-14,2021-04-15,-56.7132,82.20500000000001,138.9182,cross_sectional_90d_median,0,-0.06210333164578189,-0.2258633015600034,1270627.8383,0.2781586879710811,2.14638334406525,
000429.SZ,guidance_initial,2021-03-31,2021-04-14,2021-04-15,555.3395,694.2577,138.9182,cross_sectional_90d_median,0,-0.038415492906237296,-0.04374445334918061,2686685.8719,0.09463772682644742,0.41375315486780584,
000503.SZ,guidance_initial,2021-03-31,2021-04-14,2021-04-15,-117.95460000000001,20.9636,138.9182,cross_sectional_90d_median,0,0.007661973193313576,-0.07537502959198349,757941.4133,0.18272898738741225,0.16579073892932342,
000517.SZ,guidance_initial,2021-03-31,2021-04-14,2021-04-15,552.5618,691.48,138.9182,cross_sectional_90d_median,0,-0.0573557405790293,-0.1078313441528863,614497.0396,0.33566680729968507,0.9363295880149812,
000539.SZ,guidance_initial,2021-03-31,2021-04-14,2021-04-15,-883.15155,-744.23335,138.9182,cross_sectional_90d_median,0,-0.07874487201120865,-0.09689588998475014,2929658.4642,0.10205295191758386,0.8002560819462228,
