ts_code,ann_date,end_date,period_end,event_trade_date,event_type,event_subtype,event_value_np,event_value_eps,event_value_yoy,event_source,type,p_change_min,p_change_max,net_profit_min,net_profit_max,first_ann_date,summary,change_reason,guidance_yoy_midpoint,forecast_profit_mid,revision_magnitude,source_endpoint,name,industry,list_date,perf_summary,update_flag,event_id,expectation_source,matched_report_date,matched_report_count,matched_broker_count,report_rc_match_quality,expected_np,expected_eps,expected_target_price,expected_rating,text_over_expectation_fraction,revision_magnitude_np,revision_magnitude_eps,target_price_change,upward_revision_count,downward_revision_count,analyst_count,fraction_upgraded,forecast_surprise_raw,forecast_surprise_pct,express_surprise_raw,express_surprise_pct,final_surprise_raw,final_surprise_pct,main_surprise_raw,main_surprise_pct,surprise_family,main_surprise_std,event_day_ret,event_day_vol,list_trade_day_idx,event_trade_day_idx,listed_days,turnover20
000027.SZ,2020-07-15,2020-06-30,2020-06-30,2020-07-16,revision,up,280000.0,,171.0,forecast_vip,预增,142.0,200.0,250000.0,310000.0,2020-04-30,预计净利润250000-310000万,公司于2020年4月收到深圳市万科南城房地产有限公司支付的南山能源工业小区城市更新项目尾款人民币9.894亿元及利息人民币0.20亿元，公司合计已收到万科南城搬迁补偿款人民币19.4亿元及利息人民币0.20亿元，共计金额人民币19.60亿元，该笔收入在2020年第二季度确认，计入公司非经常性损益，预计增加2020年上半年归母净利润约人民币19.52亿元。,171.0,280000.0,20000.0,forecast_vip,深圳能源,火力发电,1993-09-03,,,203,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,forecast,,-0.055837563451776706,477642.31,0,128,128,0.67653
000039.SZ,2020-07-15,2020-06-30,2020-06-30,2020-07-16,preannouncement,initial,-22500.0,,-133.09655,forecast_vip,首亏,-144.1287,-122.0644,-30000.0,-15000.0,2020-07-15,预计净利润-30000~-15000万,根据现有资料，中国国际海运集装箱（集团）股份有限公司（以下简称“本公司”，与其附属公司合称“本集团”）2020年1-6月的合并经营业绩较去年同期预计将出现大幅下降的主要原因如下：2020年上半年，受新冠肺炎疫情全球蔓延以及国际经济与贸易波动等影响，本集团主要生产制造业务均受到不同程度影响，营业收入和盈利水平同比出现下滑，同时受海工业务持续亏损影响，本集团上半年业绩出现亏损。面对外部环境的不利局面，本集团积极贯彻落实各项战略举措，加强运营风险管控，积极应对疫情可能对生产经营带来的影响。随着各项管控措施落地，本集团二季度经营业绩较一季度逐步好转，但由于一季度亏损金额较大，所以上半年累计仍为亏损。,-133.09655,-22500.0,,forecast_vip,中集集团,运输设备,1994-04-08,,,204,report_rc_below_min_count,2020-03-29,0,1,weak_count,,0.14,,谨慎增持,,,,,0.0,0.0,1.0,0.0,,,,,,,,,forecast,,-0.04875148632580262,210252.99,0,128,128,1.161295
000056.SZ,2020-07-15,2020-06-30,2020-06-30,2020-07-16,preannouncement,initial,1250.0,,-86.125,forecast_vip,预减,-88.9,-83.35,1000.0,1500.0,2020-07-15,预计净利润1000-1500万,"2020年半年度,公司经营业绩较上年同期下降较多.业绩下降主要原因为:1,为共同应对新冠疫情,公司积极履行社会责任,结合公司实际情况,对公司旗下物业实施减免租金,以切实减轻租户经营压力,对公司2020年半年度营业收入及净利润有所影响.目前公司生产,经营已经基本恢复正常.公司将在做好疫情防控的基础上,积极保障公司正常开展生产,经营,业务等工作,尽力将疫情对公司的影响降低.2,为了落实公司战略,集中资源做好商业不动产运营服务,公司于2019年转让了持有的深圳市同心小额再贷款有限公司部分股权,其不再纳入公司合并报表,使得公司本报告期营业收入和净利润减少.",-86.125,1250.0,,forecast_vip,皇庭国际,其他商业,1996-07-08,,,205,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,forecast,,-0.024038461538461675,166803.74,0,128,128,1.590945
000061.SZ,2020-07-15,2020-06-30,2020-06-30,2020-07-16,preannouncement,initial,19019.0,,109.36999999999999,forecast_vip,预增,81.85,136.89,16519.0,21519.0,2020-07-15,预计净利润16519-21519万,"报告期，公司农产品批发市场业务经营情况正常，旗下少部分农批市场因疫情影响经营性收入同比下降。报告期公司归属于上市公司股东的净利润较上年同期上升的主要原因为：1、公司下属农批市场商铺销售收益同比增加。2、公司股权处置收益同比增加，系实现参股公司桂林海吉星公司41%股权转让收益，属于非经常性损益，对公司利润总额影响约11,000万元（最终以审计结果为准）。",109.36999999999999,19019.0,,forecast_vip,农产品,农业综合,1997-01-10,,,206,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,forecast,,-0.03864734299516903,343618.62,0,128,128,2.169965
000066.SZ,2020-07-15,2020-06-30,2020-06-30,2020-07-16,preannouncement,initial,-31000.0,,-316.19359999999995,forecast_vip,首亏,-351.0635,-281.3237,-36000.0,-26000.0,2020-07-15,预计净利润-36000~-26000万,"随着国内疫情受控及公司运营效率提升,公司2020年第二季度营业收入及经营业绩相较2020年第一季度有所改善,但因疫情影响部分订单的延后及相关支出的增加,加之2020年一季度亏损,预计公司2020年上半年归属于上市公司股东的净利润亏损.",-316.19359999999995,-31000.0,,forecast_vip,中国长城,IT设备,1997-06-26,,,207,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,forecast,,-0.06253908692933086,1282837.49,0,128,128,5.1435699999999995
000068.SZ,2020-07-15,2020-06-30,2020-06-30,2020-07-16,preannouncement,initial,-5000.0,,-8.075000000000001,forecast_vip,续亏,-29.69,13.54,-6000.0,-4000.0,2020-07-15,预计净利润-6000~-4000万,"报告期内,公司主要经营业绩与上年同期相比无较大变化.",-8.075000000000001,-5000.0,,forecast_vip,华控赛格,环境保护,1997-06-11,,,208,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,forecast,,-0.013297872340425454,335820.18,0,128,128,3.449935
000070.SZ,2020-07-15,2020-06-30,2020-06-30,2020-07-16,preannouncement,initial,-4450.0,,-166.41500000000002,forecast_vip,首亏,-177.61,-155.22,-5200.0,-3700.0,2020-07-15,预计净利润-5200~-3700万,"报告期公司业绩亏损的主要原因:1,第一季度,受新型冠状病毒肺炎疫情影响,公司及上下游企业复工复产延迟,公司产能发挥及订单均受到重大影响;第二季度,国内疫情防控形势逐渐好转,公司采取各种措施积极应对,全力抢单,二季度经营回稳,但尚无法弥补第一季度造成的亏损.2,公司履行国有企业惠民社会责任,积极响应深圳市委市政府及国资委的号召落实免租降费政策,免除自有园区民企租户本年度二,三月份租金,报告期租赁收入同比减少.",-166.41500000000002,-4450.0,,forecast_vip,特发信息,通信设备,2000-05-11,,,209,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,forecast,,-0.014436958614052031,299149.61,0,128,128,3.3418599999999996
000089.SZ,2020-07-15,2020-06-30,2020-06-30,2020-07-16,preannouncement,initial,-14341.0,,-146.59345000000002,forecast_vip,首亏,-149.8424,-143.3445,-15341.0,-13341.0,2020-07-15,预计净利润-15341~-13341万,报告期内，受新型冠状病毒肺炎疫情影响，旅客吞吐量和起降架次下降较多，营业收入大幅减少，毛利率降低。为共同应对疫情，积极履行社会责任，公司制定包括免除公司及所属企业（含快件中心）持有物业自2020年2月1日至2020年3月31日租金与管理费、缓解客户现金流压力等一体化扶持措施，切实减轻租户经营压力，与客户共渡难关，助力打赢疫情防控阻击战。按照民航函[2020]145号《民航局关于积极应对新冠肺炎疫情有关支持政策的通知》，公司免收按照国务院联防联控机制部署执行重大运输飞行任务的航空性业务收费和地面服务收费；起降费收费标准基准价降低10%，免收停场费。上述降费政策自2020年1月23日起实施，截止日期视疫情情况另行通知。公司制定一系列收费优惠扶持政策：疫情期间在深圳机场运营的国内外航空公司从2020年1月24日至疫情结束，对航空公司执行运输援助湖北医疗队的深圳前往湖北客运航班免收航空性业务收费，由深圳机场提供地面代理服务的上述航班，免收地面代理服务费；对航空公司执行运输疫情防控物资的深圳前往湖北全货机航班，按运输的防疫物资占该航班所运货邮量实际比例减免相同比例的航空性业务收费、地面代理服务费与货站处理费。2020年第二季度，随着国内疫情逐渐得到控制，公司旅客吞吐量和起降架次有所回升，经营业绩较一季度有所好转，但第二季度尚无法弥补亏损。,-146.59345000000002,-14341.0,,forecast_vip,深圳机场,机场,1998-04-20,,,210,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,forecast,,-0.040164778578784865,498042.5,0,128,128,1.9054749999999998
000157.SZ,2020-07-15,2020-06-30,2020-06-30,2020-07-16,preannouncement,initial,400000.0,,55.265,forecast_vip,预增,47.5,63.03,380000.0,420000.0,2020-07-15,预计净利润380000-420000万,"1,2020年上半年,国内基建,新能源等下游行业需求保持高景气,“两新一重”相关项目拓展工程机械行业空间.公司在坚持高质量经营战略,严控业务风险的前提下,核心产品板块市场反馈良好,订单和销量持续高增长.2,公司以互联网思维做企业,以极致思维做产品.体制机制变革充分激发销售队伍活力,提升客户服务能效,混凝土泵车,塔式起重机,工程起重机等系列4.0产品市场竞争力进一步加强.3,公司强化供应链管理和保障,不断提升智能制造水平,同时严控各项费用支出,随销售规模增长,平均生产成本和费用率同比显著下降.此外,公司持续提升资金使用效率,强化产业投资布局,报告期内取得较好投资收益.",55.265,400000.0,,forecast_vip,中联重科,工程机械,2000-10-12,,,211,report_rc_below_min_count,2020-07-15,0,1,weak_count,,0.51,,增持,,,,,0.0,0.0,1.0,0.0,,,,,,,,,forecast,,-0.026666666666666727,1238596.57,0,128,128,1.4242849999999998
000158.SZ,2020-07-15,2020-06-30,2020-06-30,2020-07-16,preannouncement,initial,-8000.0,,-365.955,forecast_vip,首亏,-399.2,-332.71,-9000.0,-7000.0,2020-07-15,预计净利润-9000~-7000万,"2020年上半年,公司经营业绩较上年同期出现一定程度的下滑,主要系受新冠疫情影响,客户延期复工,业务开展受到短期冲击所致.其中一季度受此影响较大,实现归属于上市公司股东净利润-9,894.96万元,较上年同期下降575.71%,下滑幅度较大.二季度随着国内疫情得到控制,客户正常复工,公司采取各种有效措施,在严防疫情的前提下全力保障业务开展,努力将疫情影响降到最低限度.公司第二季度实现归属于上市公司股东净利润预计在800万元~2,800万元,业绩表现较第一季度出现明显改善.1,纺织业务:纺织行业受新冠疫情影响显著,终端需求严重下降,纺企普遍出现开工率降低,产销量下降的情况,公司下游客户订单需求因此缩减,影响了公司上半年销售目标的达成,营业收入较上年同期减少较多.同时,公司产品单位成本因产能利用率降低而有所上升,导致公司销售毛利率出现下降.虽然二季度经营情况相比一季度有了较大改善,但未能扭亏,上半年业绩仍处于亏损状态.2,软件业务:二季度随着疫情得到控制,公司紧紧把握市场行情,加快推进市场商机转化和项目实施进度,快速实现经营的稳定,主营业务毛利率得到一定提升,上半年归属于母公司所有者的净利润实现盈利.同时,为保持和扩大公司的技术领先优势，公司继续加强研发项目的投入，报告期内，研发费－费用化支出约9,700万元,较上年增加约5,300万元，使得上半年业绩低于上年，剔除研发费用增加因素，软件业务上半年盈利情况好于去年同期水平。",-365.955,-8000.0,,forecast_vip,常山北明,软件服务,2000-07-24,,,212,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,forecast,,-0.06912442396313367,772434.14,0,128,128,5.731395
000301.SZ,2020-07-15,2020-06-30,2020-06-30,2020-07-16,preannouncement,initial,5500.0,,-93.095,forecast_vip,预减,-94.35,-91.84,4500.0,6500.0,2020-07-15,预计净利润4500-6500万,报告期内，公司生产经营稳定，盛虹炼化（连云港）有限公司1600万吨炼化一体化项目建设如期推进。本期业绩变动的主要原因系受新冠肺炎疫情影响导致产品销售价格下降，同时原材料价格波动也带来阶段性不利影响。,-93.095,5500.0,,forecast_vip,东方盛虹,化纤,2000-05-29,,,213,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,forecast,,0.0035842293906809264,152410.03,0,128,128,0.9998100000000001
000402.SZ,2020-07-15,2020-06-30,2020-06-30,2020-07-16,preannouncement,initial,26316.0,,-75.0,forecast_vip,预减,-80.0,-70.0,21053.0,31579.0,2020-07-15,预计净利润21053-31579万,"报告期内,公司归属于上市公司股东的净利润较去年同期下降,主要原因是一是受新冠肺炎疫情影响,公司房产开发项目销售,工程进度不及预期,项目结算收入和利润出现下滑;二是受新冠肺炎疫情影响,持有经营项目客流量和销售额明显下滑,同时公司对中小微企业客户减免租金,导致收入和利润下滑.公司房产开发业务通过加快前期效率,加强工程管理,调整推货节奏等措施,资产管理业务将通过加强客户租约管理,严格成本费用等措施,努力降低疫情对公司业务经营的影响.",-75.0,26316.0,,forecast_vip,金融街,全国地产,1996-06-26,,,214,report_rc_below_min_count,2020-04-30,0,1,weak_count,,0.25,,增持,,,,,0.0,0.0,1.0,0.0,,,,,,,,,forecast,,-0.01406469760900153,155912.19,0,128,128,0.56629
000410.SZ,2020-07-15,2020-06-30,2020-06-30,2020-07-16,preannouncement,initial,-37500.0,,73.40620000000001,forecast_vip,续亏,71.6333,75.1791,-40000.0,-35000.0,2020-07-15,预计净利润-40000~-35000万,"1,2020年半年度公司受新冠肺炎疫情影响,复工复产后供应链物流受阻,业务开展受到一定程度的制约,导致公司主营业务收入下滑和经营业绩不佳.2,公司2019年度经历了司法重整,目前正处于积极调整,全面恢复阶段.随着疫情的常态化,公司将以现有产品,技术,渠道,品牌为基础,深挖发展潜力.",73.40620000000001,-37500.0,,forecast_vip,沈阳机床,机床制造,1996-07-18,,,215,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,forecast,,-0.009009009009009028,65470.29,0,128,128,0.37738499999999997
000420.SZ,2020-07-15,2020-06-30,2020-06-30,2020-07-16,preannouncement,initial,-8000.0,,-203.175,forecast_vip,首亏,-216.07,-190.28,-9000.0,-7000.0,2020-07-15,预计净利润-9000~-7000万,"本期业绩预计亏损,具体原因如下:1,本期受疫情影响,尤其是国外疫情的超预期发展,公司产品产销率大幅度下降.",-203.175,-8000.0,,forecast_vip,吉林化纤,化纤,1996-08-02,,,216,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,forecast,,-0.041284403669724856,480842.14,0,128,128,1.8750399999999998
000422.SZ,2020-07-15,2020-06-30,2020-06-30,2020-07-16,preannouncement,initial,-27000.0,,-635.93865,forecast_vip,首亏,-655.7882,-616.0891,-28000.0,-26000.0,2020-07-15,预计净利润-28000~-26000万,1、受新冠肺炎疫情影响，报告期内，公司部分生产装置停产或减负荷生产、部分企业延迟复工。2、公司主导产品聚氯乙烯、烧碱市场价格较上年同期下降。,-635.93865,-27000.0,,forecast_vip,湖北宜化,农药化肥,1996-08-15,,,217,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,forecast,,-0.01945525291828787,67578.4,0,128,128,0.706615
000423.SZ,2020-07-15,2020-06-30,2020-06-30,2020-07-16,preannouncement,initial,-8297.5,,-143.0,forecast_vip,首亏,-151.0,-135.0,-9841.0,-6754.0,2020-07-15,预计净利润-9841~-6754万,"1,受国内新冠肺炎疫情影响,报告期内特别是一季度,国内部分经销商复工复产延期,且药店等销售场所普遍顾客流量严重低迷,导致公司线下业务受到较大影响.2,目前,公司正在清理渠道库存,主动严格控制发货,全面压缩渠道库存数量,因此对今年上半年销售产生一定影响.公司将全面推进渠道优化,建立以消费者为导向的运营体系.3,今年以来,面对突如其来的新冠肺炎疫情,我们积极应对,主动作为,扎实推进数字化营销转型,深化商业模式变革,通过新零售平台建设,搭建顾客运营体系;我们要坚持以消费者需求为导向,持续优化丰富产品体系,不断推出方便,即食,满足不同消费者需要的阿胶产品;进一步强化研发创新,加强科研成果转化;通过外延拓展,推进新增量业务发展.继续强化组织能力建设,围绕顾客运营,数字化营销配称组织资源,促进组织能力提升,建立东阿阿胶新增长逻辑,实现公司良性健康发展.",-143.0,-8297.5,,forecast_vip,东阿阿胶,中成药,1996-07-29,,,218,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,forecast,,-0.06047700170357739,182224.96,0,128,128,1.552425
000426.SZ,2020-07-15,2020-06-30,2020-06-30,2020-07-16,preannouncement,initial,-18500.0,,-137.05,forecast_vip,续亏,-156.27,-117.83,-20000.0,-17000.0,2020-07-15,预计净利润-20000~-17000万,"1,报告期内,受新型冠状病毒感染的肺炎疫情影响,全国各地实施严格的疫情防控措施,公司及各子公司复工时间延迟,公司主营产品产销量同比减少,导致公司营业利润同比下降.2,公司与西藏鹏熙投资有限公司针对昆明市东川区铜都矿业有限公司51%股权转让事宜所签订的《股权转让协议》的内容及履行产生争议而导致诉讼纠纷.2020年4月30日,公司收到云南省昆明市中级人民法院送达的《民事判决书》([2019]云01民初2672号).2020年5月10日,公司向云南省高级人民法院提起上诉,截至本公告日,公司尚未收到关于本案二审开庭时间的通知.根据《企业会计准则第13号——或有事项》相关规定,本报告期,公司根据一审判决结果确认5,710.28万元的预计负债(违约损失).如二审判决公司胜诉,则原已确认的预计负债将进行转回.",-137.05,-18500.0,,forecast_vip,兴业银锡,铅锌,1996-08-28,,,219,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,forecast,,-0.0216450216450218,391189.84,0,128,128,3.8909150000000006
000428.SZ,2020-07-15,2020-06-30,2020-06-30,2020-07-16,preannouncement,initial,-22000.0,,-61.28,forecast_vip,续亏,-75.94,-46.62,-24000.0,-20000.0,2020-07-15,预计净利润-24000~-20000万,"本报告期公司亏损增加,主要原因是受新型冠状病毒肺炎疫情影响.",-61.28,-22000.0,,forecast_vip,华天酒店,酒店餐饮,1996-08-08,,,220,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,forecast,,-0.022959183673469385,709657.81,0,128,128,1.3936300000000001
000429.SZ,2020-07-15,2020-06-30,2020-06-30,2020-07-16,preannouncement,initial,-639.0,,-100.86755,forecast_vip,首亏,-101.1567,-100.5784,-852.0,-426.0,2020-07-15,预计净利润-852~-426万,"1、营业收入预计较上年同期减少82,277万元，预计减幅55.46%，主要是以下因素的综合影响：（1）由于突发新冠肺炎疫情，2020年春节假期免收小型客车通行费期间（1月24日-1月30日）延长至2月8日；（2）根据交通运输部有关规定，自2020年2月17日零时起至2020年5月5日24时，免收全国收费公路车辆通行费。2、投资收益预计较上年同期减少16,910万元，预计减幅61.21%，主要是受疫情影响，参股公司净利润减少而使我司投资收益减少。",-100.86755,-639.0,,forecast_vip,粤高速Ａ,路桥,1998-02-20,,,221,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,forecast,,-0.031680440771349794,70283.82,0,128,128,0.37757999999999997
000498.SZ,2020-07-15,2020-06-30,2020-06-30,2020-07-16,express,release,400255600.0,0.3573,181336600.0,express_vip,,,,,,,,,,,,express_vip,山东路桥,建筑工程,1997-06-09,,0.0,222,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,express,,-0.059113300492610765,387209.79,0,128,128,1.293675
000501.SZ,2020-07-15,2020-06-30,2020-06-30,2020-07-16,preannouncement,initial,-4250.0,,-107.08500000000001,forecast_vip,首亏,-107.5,-106.67,-4500.0,-4000.0,2020-07-15,预计净利润-4500~-4000万,"受新冠肺炎疫情影响,根据湖北省武汉市疫情防控指挥部发布的封城通知,公司下属购物中心自2020年1月23日起陆续暂停营业,超市门店以“保供应,稳物价,惠民生”为主,主要销售低毛利的社区生活必需品,同时人力成本上升,收入大幅减少,营业利润下降.自2020年3月20日起陆续复工后,公司积极响应党中央,国务院号召,贯彻落实国家,湖北省和武汉市关于坚决打赢疫情防控阻击战的相关精神和部署,纾解供应商经营困难,陆续推出减免购物中心业态供应商部分费用,缩短疫情期间购物中心业态企业专柜结算周期等一系列扶持措施,让利于供应商,同时消毒防护用品费用支出增加,导致公司利润亏损.",-107.08500000000001,-4250.0,,forecast_vip,武商集团,百货,1992-11-20,,,223,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,forecast,,0.09985022466300553,215972.46,0,128,128,5.540645
000506.SZ,2020-07-15,2020-06-30,2020-06-30,2020-07-16,preannouncement,initial,-3700.0,,-1004.54355,forecast_vip,续亏,-1153.8062,-855.2809,-4200.0,-3200.0,2020-07-15,预计净利润-4200~-3200万,"公司报告期内预计亏损,主要原因有两个方面:1,公司的有息负债形成财务费用较大;2,公司之子公司内蒙汇银矿业有限公司本期对采矿权计提减值准备1,586万元.",-1004.54355,-3700.0,,forecast_vip,招金黄金,黄金,1993-03-12,,,224,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,forecast,,-0.04444444444444451,201868.94,0,128,128,2.95938
000509.SZ,2020-07-15,2020-06-30,2020-06-30,2020-07-16,preannouncement,initial,-725.0,,13.4271,forecast_vip,续亏,4.4713,22.3829,-800.0,-650.0,2020-07-15,预计净利润-800~-650万,"本报告期公司主营业务受新冠疫情影响,经营性亏损较上年同期有所增加.而归属于上市公司股东的净利润较上年同期亏损有所减少,其主要原因是公司依据四川省成都市中级人民法院(2019)川01民初3688号《民事判决书》对德瑞系诉讼冲回利息1,425.55万元,并由此形成非经常性损益收入.",13.4271,-725.0,,forecast_vip,华塑控股,元器件,1993-05-07,,,225,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,forecast,,0.05232558139534893,167231.0,0,128,128,2.4719
000513.SZ,2020-07-15,2020-06-30,2020-06-30,2020-07-16,preannouncement,initial,99758.0,,35.0,forecast_vip,略增,30.0,40.0,96063.0,103453.0,2020-07-15,预计净利润96063-103453万,"公司2020年半年度经营业绩与上年同期相比同向上升的主要原因是:1,出售江苏尼科医疗器械有限公司股权增加了公司归属于母公司的净利润约为人民币8,523.99万元;2,2020年上半年,受新型冠状病毒肺炎疫情影响,公司处方药相关产品销售虽未达预期,但由于抗病毒颗粒及注射用艾普拉唑钠同比去年上半年大幅增长,加之新型冠状病毒抗体检测试剂产品实现新增销售,为公司整体业绩增长提供了重要支持.",35.0,99758.0,,forecast_vip,丽珠集团,化学制药,1993-10-28,,,226,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,forecast,,-0.06679389312977102,202782.96,0,128,128,2.3012799999999998
000514.SZ,2020-07-15,2020-06-30,2020-06-30,2020-07-16,preannouncement,initial,2530.0,,43.83,forecast_vip,预增,25.07,62.59,2200.0,2860.0,2020-07-15,预计净利润2200-2860万,"本期归属于上市公司股东的净利润较上期增加,主要系本期完成祈年公司股权转让投资收益增加,同比增加非经常性损益约4,300万元;受估值模型变化及新冠肺炎疫情,股市波动等造成交易性金融资产公允价值下降,同比减少非经常性损益2,071万元.本期扣除非经常性损益的净利润较上年同期减少,系公司房地产项目结转收入同比下降;受新冠肺炎疫情的影响,会展净利润同比下降.",43.83,2530.0,,forecast_vip,渝开发,区域地产,1993-07-12,,,227,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,forecast,,-0.041189931350114395,160963.36,0,128,128,1.2083549999999998
