ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag,guidance_yoy_midpoint,name,industry,list_date,event_trade_date,prev_mid_same_period,prev_low_same_period,prev_high_same_period,is_upward_revision,consensus_source,analyst_consensus_yoy_proxy,ES_main,consensus_proxy_v2,consensus_source_v2,quarter,firm_hist_mid,ind_q,ind_hist_mid,ES_raw_v2,firm_es_mad,ES_scale,ES_std_unclipped,ES_std,event_type,positive_revision_dummy
000025.SZ,2020-01-18,2019-12-31,预增,107.09,187.62,18000.0,25000.0,8692.0,2020-01-18,预计净利润18000-25000万,"2019年度与2018年度相比业绩大幅提升，主要原因是本年确认股权转让收益。报告期内预计非经常性损益对净利润的影响金额约为15,000万元—18,000万元，主要是转让参股企业股权收益约15,800万元。",0,147.35500000000002,特力Ａ,综合类,1993-06-21,2020-01-20,,,,False,cross_sectional_90d_median,50.0,97.35500000000002,0.0,fallback_zero,4,,综合类_4,,147.35500000000002,,481.394909548882,0.30610003777997413,0.30610003777997413,guidance_initial,0
000045.SZ,2020-01-17,2019-12-31,扭亏,168.27,202.22,1569.0,2349.0,-2298.06,2020-01-17,预计净利润1569-2349万,"1、报告期内，营业收入较上年同期有较大幅度增长，主要一是TFT-LCD二期6号线在2018年下半年投产，产能在本年度释放，销售量同比增加；二是2018年度已经预付设备款项的进口贸易业务在本报告期完成，以及大宗商品贸易收入较上年同期增加。2、报告期内，归属于上市公司股东的净利润较上年同期有较大幅度增长，主要是非经常性损益增加所致，公司预计该影响金额约为6,000万元左右，主要为非流动资产处置收益、投资理财收益及政府补助收入，其中，公司转让深圳好好物业租赁有限公司50%股权实现税后净利润约为4,000万元左右；偏光片产品售价在2018年大幅下降后一直低位运行，主要产品订单结构调整未达预期，加之TN/STN产品受市场销售萎缩影响售价大幅下降，以及人民币汇率贬值所带来的采购成本上升和汇兑损失增加，抵消了其销量上升对净利润的贡献。",0,185.245,深纺织Ａ,元器件,1994-08-15,2020-01-20,,,,False,cross_sectional_90d_median,45.89,139.35500000000002,0.0,fallback_zero,4,,元器件_4,,185.245,,481.394909548882,0.3848088052563625,0.3848088052563625,guidance_initial,0
000061.SZ,2020-01-18,2019-12-31,预增,563.05,792.57,26000.0,35000.0,3921.28,2020-01-18,预计净利润26000-35000万,"1、公司下属深圳海吉星物流园、天津韩家墅公司、成都公司、南昌公司、广西海吉星等市场经营性收入同比增加，广西新柳邕公司商铺销售收益同比增加。2、公司实现参股公司中农网8.36%股权转让收益，本报告期股权处置收益同比增加。公司转让参股公司中农网8.36%股权确认的投资收益属非经常性损益，对归属于上市公司股东的净利润的影响金额预计为18,800万元。",0,677.81,农产品,农业综合,1997-01-10,2020-01-20,,,,False,cross_sectional_90d_median,50.0,627.81,0.0,fallback_zero,4,,农业综合_4,,677.81,,481.394909548882,1.4080123959665043,1.4080123959665043,guidance_initial,0
000400.SZ,2020-01-18,2019-12-31,预增,95.33,120.37,39000.0,44000.0,19966.08,2020-01-18,预计净利润39000-44000万,2019年度，公司加强产品研发创新，加大市场开拓力度，强化内部精益管理，扎实有效开展各项经营活动，公司总体经营状况及发展势头良好。本报告期内，公司营业收入增长较快，综合毛利稳中有升，从而带动公司整体业绩的提升。,0,107.85,许继电气,电气设备,1997-04-18,2020-01-20,,,,False,cross_sectional_90d_median,50.0,57.849999999999994,0.0,fallback_zero,4,,电气设备_4,,107.85,,481.394909548882,0.22403643632432022,0.22403643632432022,guidance_initial,0
000422.SZ,2020-01-18,2019-12-31,略减,-47.91,-33.03,14000.0,18000.0,26877.7,2020-01-18,预计净利润14000-18000万,一、2019年公司业绩下降的主要原因为公司主导产品磷酸二铵销售价格下降所致。二、预计2019年公司非经常性损益金额与2018年基本持平，其中政府补助对公司2019年度业绩的影响金额约为24800万元。,1,-40.47,湖北宜化,农药化肥,1996-08-15,2020-01-20,,,,False,cross_sectional_90d_median,50.0,-90.47,0.0,fallback_zero,4,,农药化肥_4,,-40.47,,481.394909548882,-0.08406819265688678,-0.08406819265688678,guidance_initial,0
000514.SZ,2020-01-18,2019-12-31,预增,773.71,1035.82,22000.0,28600.0,2518.0,2020-01-18,预计净利润22000-28600万,本期房地产结转规模及毛利率同比上升、交易性金融资产公允价上升，导致本期归属于上市公司股东的利润较上年同期增加。,0,904.765,渝开发,区域地产,1993-07-12,2020-01-20,,,,False,cross_sectional_90d_median,50.0,854.765,0.0,fallback_zero,4,,区域地产_4,,904.765,,481.394909548882,1.8794652416409234,1.8794652416409234,guidance_initial,0
000531.SZ,2020-01-18,2019-12-31,预增,360.0,420.0,37700.0,42600.0,8194.07,2020-01-18,预计净利润37700-42600万,"1、上年同期公司持有广州证券股权，本报告期持有越秀金控股权，本报告期越秀金控经营业绩同比大幅上升,公司按权益法确认的投资收益同比增加；2、本报告期内电量同比增加，燃煤价格同比下降，售电业务由亏转盈，导致公司电力业务效益同比上涨；3、本报告期内对外出售碳资产实现盈利。",0,390.0,穗恒运Ａ,火力发电,1994-01-06,2020-01-20,,,,False,cross_sectional_90d_median,50.0,340.0,0.0,fallback_zero,4,,火力发电_4,,390.0,,481.394909548882,0.8101456668195168,0.8101456668195168,guidance_initial,0
000539.SZ,2020-01-18,2019-12-31,预增,131.84,195.07,110000.0,140000.0,47446.0,2020-01-18,预计净利润110000-140000万,2019年，受上网电量增加，电煤价格下降、电力市场交易价差收窄、减税降费政策红利以及成本费用有效管控等因素综合影响，公司发电毛利及归母净利润同比大幅增加。,0,163.45499999999998,粤电力Ａ,火力发电,1993-11-26,2020-01-20,,,,False,cross_sectional_90d_median,50.0,113.45499999999998,73.905,industry_hist_median,4,,火力发电_4,73.905,89.54999999999998,,481.394909548882,0.18602190888125056,0.18602190888125056,guidance_initial,0
000546.SZ,2020-01-18,2019-12-31,预增,44.15,60.16,54000.0,60000.0,37461.92,2020-01-18,预计净利润54000-60000万,"报告期内，业绩较上年同期预计增长44.15%-60.16%，主要是得益于公司环保业务工业固（危）废无害化处置业务的处置量大幅提升，效益增加，同时建材业务得益于所在区域产销量增加等因素，盈利能力较上年有所提高。公司预计本报告期非经常性损益对归属于上市公司股东的净利润影响金额约为7,743.49万元（上年同期金额为3,003.37万元）。",0,52.155,金圆股份,环境保护,1993-12-15,2020-01-20,,,,False,cross_sectional_90d_median,50.0,2.155000000000001,0.0,fallback_zero,4,,环境保护_4,,52.155,,481.394909548882,0.10834140321274846,0.10834140321274846,guidance_initial,0
000547.SZ,2020-01-18,2019-12-31,预增,47.0,68.0,65800.0,75400.0,44825.68,2020-01-18,预计净利润65800-75400万,公司围绕电子信息科技，确定了电子蓝军装备、网络空间安全、通信与指控系统、微系统及海洋装备五大业务方向。2019年，公司电子蓝军装备、网络空间安全、通信与指控系统进入了快速发展期，业绩得到了较大的增长。,0,57.5,航天发展,通信设备,1993-11-30,2020-01-20,,,,False,cross_sectional_90d_median,50.0,7.5,0.0,fallback_zero,4,,通信设备_4,,57.5,,481.394909548882,0.11944455344133902,0.11944455344133902,guidance_initial,0
000558.SZ,2020-01-18,2019-12-31,扭亏,140.9009,152.3531,2500.0,3200.0,-6112.34,2019-10-31,预计净利润2500-3200万,1、公司持续转型体育行业，该板块的业务尚未充分体现；2、受市场、政策等因素影响，存量房产去化难度加大，进展较缓，房地产板块业务与去年同期相比大幅下降。,0,146.627,天府文旅,旅游景点,1994-05-09,2020-01-20,,,,False,cross_sectional_90d_median,50.0,96.62700000000001,0.0,fallback_zero,4,,旅游景点_4,,146.627,,481.394909548882,0.30458776586857766,0.30458776586857766,guidance_initial,0
000570.SZ,2020-01-18,2019-12-31,预减,-67.75,-59.69,2000.0,2500.0,6202.14,2020-01-18,预计净利润2000-2500万,"业绩变动原因主要是公司2018年度出售了部分金融资产产生了金额为10,567.29万元的非经常性损益，而2019年未发生该类业务。",0,-63.72,苏常柴Ａ,农用机械,1994-07-01,2020-01-20,,,,False,cross_sectional_90d_median,50.0,-113.72,0.0,fallback_zero,4,,农用机械_4,,-63.72,,481.394909548882,-0.1323653381788195,-0.1323653381788195,guidance_initial,0
000572.SZ,2020-01-17,2019-12-31,扭亏,105.4973,107.9405,9000.0,13000.0,-163718.0,2020-01-17,预计净利润9000-13000万,1、公司汽车产销量同比大幅下滑。2、公司对库存整车、积压存货、闲置资产等根据会计准则及会计制度进行减值测试并计提资产减值损失。3、主要的非经营性损益影响归母净利润约7亿元。包括：①公司全资子公司海马汽车有限公司转让其子公司上海海马汽车研发有限公司和河南海马物业服务有限公司的股权；②出售闲置房产；③单独进行减值测试的应收款项减值准备收回；④收到的政府补助。,0,106.71889999999999,海马汽车,汽车整车,1994-08-08,2020-01-20,,,,False,cross_sectional_90d_median,45.89,60.82889999999999,0.0,fallback_zero,4,,汽车整车_4,,106.71889999999999,,481.394909548882,0.22168680616088543,0.22168680616088543,guidance_initial,0
000610.SZ,2020-01-18,2019-12-31,首亏,-136.3557,-128.0458,-3500.0,-2700.0,9627.1,2020-01-18,预计净利润-3500~-2700万,"本报告期业绩预计数与上年同期公告数下降的主要原因是：公司2018年因转让西安草堂奥特莱斯购物广场实业有限责任公司35%的股权，取得非经营性投资收益18,314.79万元，本报告期无此收益。",0,-132.20075000000003,西安旅游,旅游服务,1996-09-26,2020-01-20,,,,False,cross_sectional_90d_median,50.0,-182.20075000000003,0.0,fallback_zero,4,,旅游服务_4,,-132.20075000000003,,481.394909548882,-0.27462016605843653,-0.27462016605843653,guidance_initial,0
000670.SZ,2020-01-17,2019-12-31,续亏,-12.5,-12.5,-20000.0,-20000.0,-17777.1,2020-01-17,预计净利润-20000万,"1、公司报告期内营业收入约410万元，较上年大幅下滑，主要系公司数据中心业务处于暂停运营且后续关闭状态，及其他主营业务大幅萎缩所致。2、全资子公司INFOTM,INC.全年计提折旧1,600万元，另鉴于其数据中心租赁业务关闭，公司本着谨慎性原则对专用机器设备、构筑物等相关资产计提减值约1.1亿元。3、公司发生管理及研发费用合计约7,000万元，含全资子公司INFOTM,INC.依据收到ConstellationNewEnergy,Inc发来的<<plaintiff'soriginalpetition>>计提了未清欠款将导致的诉讼相关费用约660万元。4、公司非经常性损益项目主要系向中国证券监督管理委员会缴纳的行政处罚款60万元。",1,-12.5,盈方微,元器件,1996-12-17,2020-01-20,,,,False,cross_sectional_90d_median,45.89,-58.39,0.0,fallback_zero,4,,元器件_4,,-12.5,,481.394909548882,-0.02596620726985631,-0.02596620726985631,guidance_initial,0
000735.SZ,2020-01-18,2019-12-31,预减,-94.6,-93.05,2100.0,2700.0,38870.57,2020-01-18,预计净利润2100-2700万,1、报告期内，因全年非洲猪瘟疫情形势严峻，加大了生物风险防控成本投入及同时加快生产性生物资产的内部更新，进行了相关的生物淘汰和生物处置等，但受国内生猪供给偏紧影响，第四季度公司生猪销售价格大幅上涨、销售收入环比增加，第四季度生猪业务扭亏为盈，从而实现公司全年业绩盈利。2、去年同期因公司对海口农村商业银行股份有限公司的投资改为按权益法核算确认投资收益对利润影响为3.55亿元。,0,-93.82499999999999,罗牛山,农业综合,1997-06-11,2020-01-20,,,,False,cross_sectional_90d_median,50.0,-143.825,0.0,fallback_zero,4,,农业综合_4,,-93.82499999999999,,481.394909548882,-0.19490235176754142,-0.19490235176754142,guidance_initial,0
000751.SZ,2020-01-17,2019-12-31,预增,267.44,323.97,19500.0,22500.0,5307.0,2020-01-17,预计净利润19500-22500万,报告期内，公司持续推动内部管理提升工作，不断深挖内部潜力，提高了成本的控制水平，公司生产所需燃料部分品种市场价格有所下降，进一步降低了冶炼成本，同时，锌产品市场加工费较上年有所上升，使公司业绩同比出现了明显增加。,0,295.70500000000004,锌业股份,铅锌,1997-06-26,2020-01-20,,,,False,cross_sectional_90d_median,45.89,249.81500000000005,0.0,fallback_zero,4,,铅锌_4,,295.70500000000004,,481.394909548882,0.6142669856586288,0.6142669856586288,guidance_initial,0
000811.SZ,2020-01-17,2019-12-31,预增,38.0,74.0,39000.0,49000.0,28237.0,2020-01-17,预计净利润39000-49000万,"本次变动的主要原因系自2019年1月1日起公司执行修订后的《企业会计准则第22号—金融工具确认和计量》，将持有的万华化学股份重分类为以公允价值计量且其变动计入当期损益的其他非流动金融资产，报告期该项资产公允价值变动增加当期业绩约20430万元,属于非经常性损益。",0,56.0,冰轮环境,工程机械,1998-05-28,2020-01-20,,,,False,cross_sectional_90d_median,45.89,10.11,0.0,fallback_zero,4,,工程机械_4,,56.0,,481.394909548882,0.11632860856895626,0.11632860856895626,guidance_initial,0
